###################################################################################
#
# Mesen Game Database
#
# Automatically generated database based on Nestopia's DB and NesCartDB
#
# Generated on 2020-05-02 using:
#     -NewRisingSun's NES 2.0 header database (2020-04-26)
#     -NesCartDB (dated 2017-08-21)
#     -Nestopia UE's latest DB (dated 2015-10-22) 
# 
# Fields: CRC, System, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, WorkRamSize, SaveRamSize, Battery, Mirroring, Controller Type, Bus Conflicts, SubMapper, VsSystemType, PpuModel
#
###################################################################################
2D815920,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
2D83C43C,NesNtsc,,,,0,16,8,0,0,0,0,h,21,,0,,
2D855C33,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
2D8730E2,NesNtsc,,,,141,32,32,0,0,0,0,h,1,,0,,
2DA00F7D,NesNtsc,,,,319,128,64,0,0,0,0,h,1,,0,,
2DA3A49C,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
2DB7C31E,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
2DBB054D,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
2DC05A6F,Famicom,HVC-NROM-256,3I,,0,32,8,0,0,0,0,v,1,,0,,
2DC331A2,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
2DD71ACB,NesNtsc,,,,1,512,0,8,0,8,1,h,1,,0,,
2DDC2DC3,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
2DEB12B8,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,1,,
2DF81316,Famicom,HVC-TLROM,TL-01A,MMC3B,4,128,128,,0,0,0,,,,,,
2DFF7FDC,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
2E0534BA,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
2E0741B6,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
2E0F51AF,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
2E1E7FD8,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
2E22071C,NesNtsc,,,,3,32,16,0,0,0,0,v,1,,2,,
2E27E0AF,Dendy,,,,227,1024,0,8,0,8,1,h,1,,0,,
2E2ACAE9,Famicom,HVC-SNROM,HVC-SNROM-08,MMC1B2,1,256,0,8,8,0,0,h,1,,0,,
2E326A1D,NesNtsc,TENGEN-800002,800002-01 REV C,337001,206,64,32,0,0,0,0,v,1,,0,,
2E4CCF46,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
2E563C66,Famicom,NAMCOT-3415,3415,109,206,128,32,0,0,0,0,v,1,,0,,
2E5768C9,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
2E5801B8,Dendy,,,,241,512,0,8,0,8,1,v,1,,0,,
2E6301ED,NesNtsc,NES-TSROM,NES-TSROM-07,MMC3B,4,256,128,0,8,0,0,h,1,,0,,
2E68ACFC,Famicom,HVC-CNROM,HVC-CNROM-256K-01,,3,32,32,0,0,0,0,h,1,,2,,
2E6B1432,Famicom,,,,0,32,8,,0,0,0,v,,,,,
2E6EE98D,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,2,,0,,
2E6F1A75,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
2E84F3BE,Dendy,,,,227,1024,0,8,0,8,1,h,1,,0,,
2E8B0E0E,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
2EA8CC16,NesNtsc,NES-UNROM,NES-UNROM-10,,2,128,0,8,0,0,0,h,1,,2,,
2EA914FA,NesNtsc,,,,25,128,128,0,0,0,0,h,1,,2,,
2EAFD5A9,NesNtsc,,,,71,256,0,8,0,0,0,v,1,,0,,
2EBB1C40,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
2EBD5FD6,NesNtsc,BMC-FK23C,,,176,1024,1024,0,0,0,0,h,1,,1,,
2EBF2E0D,Famicom,,,,1,128,128,,0,0,0,,,,,,
2EC1BED7,NesNtsc,,,,4,32,16,0,0,0,0,h,1,,0,,
2EC1E92E,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
2EC5F4C2,NesNtsc,,,,549,128,0,8,0,0,0,v,1,,0,,
2F06FDD7,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
2F128512,Famicom,BANDAI-74*161/32,BA-ジョギング,,70,32,128,0,0,0,0,v,13,,0,,
2F1686E5,NesNtsc,,,,141,128,64,0,0,0,0,h,1,,0,,
2F1AB350,NesNtsc,,,,387,512,1024,0,0,0,0,h,1,,0,,
2F1AD1FC,NesNtsc,,,,260,512,512,0,0,0,0,h,1,,0,,
2F24B4EE,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
2F2D1FA9,NesNtsc,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
2F2E30F7,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
2F462388,Famicom,,,,2,128,,8,0,0,0,h,,,,,
2F504958,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
2F52BBE0,Famicom,,,,148,32,64,0,0,0,0,h,1,,0,,
2F55BE88,Famicom,HVC-NROM-128,HVC-NROM-03,,0,16,8,0,0,0,0,v,1,,0,,
2F66E302,NesNtsc,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,v,1,,2,,
2F698C4D,NesNtsc,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,v,2,,2,,
2F865331,NesNtsc,,,,108,64,32,0,0,0,0,h,1,,2,,
2F8EC233,Famicom,,,,236,128,64,8,0,0,0,,,,,,
2F95D72B,NesNtsc,,,,4,16,8,0,0,0,0,h,1,,0,,
2FA8CBB4,NesNtsc,UNL-PUZZLE,,,173,32,32,0,0,0,0,h,1,,0,,
2FBEA66D,NesNtsc,,,,36,32,32,0,0,0,0,h,1,,0,,
2FC1ABAE,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
2FD2E632,NesPal,,,,1,256,0,8,0,0,0,h,1,,0,,
2FE20D79,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,256,0,0,0,0,h,1,,0,,
2FEF7101,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
2FFDE228,Famicom,HVC-UNROM,HVC-UNROM-10,,2,128,0,8,0,0,0,v,1,,2,,
2FFF950F,NesNtsc,,,,331,512,512,0,0,0,0,h,1,,0,,
30008503,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
301D4AB8,NesNtsc,,,,150,32,16,0,0,0,0,h,1,,0,,
30229527,FamicloneDecimal,,,,0,16,8,0,0,0,0,h,1,,0,,
3039534A,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
303D4371,NesNtsc,NES-UNROM,NES-UNROM-08,,2,128,0,8,0,0,0,v,1,,2,,
303D483D,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
303F6799,NesNtsc,,,,90,512,256,0,0,0,0,h,1,,0,,
304FA926,NesPal,NES-NROM-128,NES-NROM-128-03,,0,16,8,0,0,0,0,h,1,,0,,
3057B904,Famicom,HVC-SKROM,HVC-SKROM-03,MMC1A,1,128,128,0,0,8,1,h,1,,0,,
30586A4D,VsSystem,,,,99,64,32,0,0,2,1,4,5,,0,5,5
305B4E62,NesNtsc,KONAMI-TLROM,352026,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
308DA987,NesPal,NES-AOROM,NES-AOROM-03,,7,256,0,8,0,0,0,h,2,,2,,
3095A71C,NesNtsc,,,,5,256,128,0,0,0,0,h,1,,0,,
30A0ED43,NesNtsc,,,,355,32,0,8,0,0,0,v,1,,0,,
30A225A8,NesNtsc,,,,4,128,128,0,0,8,1,h,1,,0,,
30B827C1,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
30BBB255,NesNtsc,,,,173,32,16,0,0,0,0,h,1,,0,,
30BF2DBA,Famicom,JALECO-JF-13,JF-13,D7756C,86,128,64,0,0,0,0,v,1,,0,,
30C20B8A,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
30C5E6CF,NesPal,NES-UNROM,NES-UNROM-10,,2,128,0,8,0,0,0,v,1,,2,,
30C7F729,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
30CDE8EB,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
30DF1514,NesNtsc,,,,212,128,64,0,0,0,0,h,1,,0,,
30F7ED38,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
30F9BB46,Famicom,,,,242,512,,8,0,8,1,h,,,,,
30FFF6EB,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
31170E5D,Dendy,,,,227,1024,0,8,0,8,1,h,1,,0,,
3125DB22,Playchoice,,,,1,256,0,8,8,0,0,h,1,,0,,
313491ED,Famicom,,,,50,128,0,8,0,0,0,v,1,,0,,
31708C32,NesNtsc,,,,24,256,8,0,0,0,0,h,1,,0,,
318E5502,NesNtsc,,,,121,256,256,0,0,0,0,h,1,,0,,
31957AE4,Famicom,HVC-SEROM,SE-01A,MMC1B2,1,32,32,0,0,0,0,h,1,,5,,
3195AC56,NesNtsc,,,,230,640,0,8,0,0,0,h,42,,0,,
31AC927A,NesNtsc,,,,79,16,16,0,0,0,0,v,1,,0,,
31B44C65,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,256,128,0,0,0,0,h,1,,0,,
31C1BF98,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
31C7AD13,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3C,4,128,128,0,0,8,1,h,1,,0,,
31D755B3,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
31E8B65C,Dendy,,,,4,256,256,0,0,0,0,h,1,,0,,
32086826,NesNtsc,NES-CNROM,NES-CN-ROM-256-05,,3,32,32,0,0,0,0,h,1,,2,,
322C9F6A,NesNtsc,NTDEC-N715062,N715062,,3,32,32,0,0,0,0,h,1,,2,,
322F723A,Famicom,,,,0,32,8,,0,0,0,v,,,,,
3256114C,Famicom,HVC-TGROM,HVC-TGROM-01,MMC3B,4,512,0,8,0,0,0,h,1,,0,,
325C3E52,NesNtsc,,,,4,256,128,0,0,8,1,h,1,,0,,
326AB3B6,NesNtsc,NES-TLROM,NES-TLROM-01,MMC3A,4,128,128,0,0,0,0,h,1,,0,,
3271F470,NesNtsc,,,,0,32,0,8,8,0,0,h,1,,0,,
3275FD7E,Famicom,HVC-CNROM,N04,,3,32,32,0,0,0,0,v,1,,2,,
327DDDEC,NesNtsc,,,,0,16,8,0,0,0,0,v,8,,0,,
3293AFEA,Famicom,,,,140,128,32,0,0,0,0,v,1,,0,,
329A13C2,NesNtsc,,,,359,1024,0,8,0,0,0,h,1,,0,,
329C0349,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
32AC7B6B,NesNtsc,,,,218,16,0,0,0,0,0,1,1,,0,,
32CD7DE2,NesNtsc,BADROM,,,65000,0,,,0,0,0,,,,,,
32CF4307,NesNtsc,NES-SKROM,NES-SKROM-04,MMC1B2,1,128,128,0,8,0,0,h,1,,0,,
32D11749,NesNtsc,,,,3,32,32,0,0,0,0,h,1,,2,,
32DAA9BB,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
32DD969E,NesNtsc,,,,45,1024,512,0,0,0,0,h,42,,0,,
32E02CB8,NesNtsc,,,,0,32,0,8,0,0,0,v,1,,0,,
32E92DD4,NesNtsc,,,,4,128,128,0,0,8,1,h,1,,0,,
32F1176B,NesNtsc,,,,268,32768,0,256,8,0,0,h,42,,0,,
32F7CC4E,Playchoice,,,,0,16,8,0,0,0,0,v,8,,0,,
32FA246F,Famicom,NAMCOT-3311,3311,,0,32,8,0,0,0,0,h,1,,0,,
32FB0583,NesNtsc,NES-CNROM,NES-CN-ROM-256-02,,3,32,16,0,0,0,0,h,15,,2,,
33007B67,Dendy,,,,177,1024,0,8,0,8,1,h,1,,0,,
3306AAB2,Famicom,,,,1,128,128,,8,0,0,,,,,,
330DE468,Famicom,BANDAI-NROM-256,UNK-BANDAI-OBQ,,0,32,8,0,0,0,0,v,1,,0,,
331BCC87,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
3322105A,NesNtsc,NES-SHROM,NES-SHROM-01,MMC1,1,32,128,0,0,0,0,h,1,,5,,
332C47E0,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3C,4,256,128,0,0,8,1,h,1,,0,,
333C48A0,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
333EC0F0,NesNtsc,,,,268,2048,0,128,0,0,0,h,1,,0,,
33443508,Dendy,,,,176,256,256,0,0,32,1,h,1,,0,,
3348E3BD,Famicom,,,,1,256,,8,8,0,0,,,,,,
33536E85,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
336093EF,Famicom,HVC-GNROM,GN-01C,,66,128,32,0,0,0,0,v,1,,0,,
3368F7FB,NesNtsc,NES-AOROM,NES-AOROM-03,,7,128,0,8,0,0,0,h,1,,1,,
33839BC0,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
33878F0B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
338B6133,NesNtsc,,,,2,64,0,8,0,0,0,h,1,,2,,
33923995,VT02,,,,256,4096,0,0,0,0,0,h,42,,0,,
339437F6,NesNtsc,NES-SEROM,NES-SEROM-02,MMC1B1,1,32,32,0,0,0,0,h,1,,5,,
33B208C0,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
33B899C9,Famicom,BANDAI-FCG-1,DORAGON2B,FCG-1,16,128,128,0,0,0,0,h,1,,4,,
33C5DF92,Dendy,,,,195,512,256,8,0,0,0,h,1,,0,,
33CE3FF0,Famicom,,,,85,512,,8,0,8,1,,,,,,
33DB45BA,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
33F84EB9,NesNtsc,,,,1,256,16,0,0,0,0,h,1,,0,,
33FB8A12,Playchoice,,,,4,128,128,0,0,0,0,h,1,,0,,
340341AE,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
340713DD,NesNtsc,,,,4,256,128,0,0,8,1,h,1,,0,,
3417EC46,NesNtsc,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,2,,2,,
342566B8,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
342727B1,Famicom,TAITO-X1-005,UNK-TAITO-KR-14,X1-005,80,128,128,0,0,0,0,h,1,,0,,
343611E3,Dendy,,,,4,128,128,0,0,8,1,h,1,,0,,
3439D140,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
343C7BB0,NesNtsc,TENGEN-800008,800008-01 REV B,,148,32,16,0,0,0,0,v,1,,0,,
3446EAE7,NesNtsc,,,,34,64,0,8,0,0,0,v,2,,2,,
34540318,NesNtsc,,,,1,128,0,8,0,8,1,h,1,,0,,
345D3A1A,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVC,,11,64,64,0,0,0,0,v,1,,0,,
345EE51A,Dendy,,,,245,1024,0,8,0,8,1,h,1,,0,,
34629104,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
34797DC8,NesNtsc,,,,114,256,256,0,0,0,0,h,1,,0,,
3488A174,NesNtsc,,,,0,16,8,0,0,0,0,v,8,,0,,
348D3FF1,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
3491253E,NesNtsc,,,,4,128,256,0,0,8,1,h,1,,0,,
34AC5AE9,Dendy,,,,176,256,256,0,0,32,1,h,1,,0,,
34BB757B,NesPal,NES-SNROM,NES-SNROM-05,MMC1B2,1,128,0,8,8,0,0,h,2,,0,,
34C1E893,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
34C22E01,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
34DDF806,Famicom,,,,150,32,32,0,0,0,0,h,1,,0,,
34DEBDFD,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,128,0,8,0,8,1,h,1,,0,,
34EAB034,NesNtsc,NES-TLROM,NES-TLROM-02,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
34F94A8C,NesNtsc,,,,4,32,8,0,8,0,0,h,1,,0,,
350D835E,NesNtsc,NES-CNROM,NES-CN-ROM-256-01,,3,32,32,0,0,0,0,v,1,,2,,
35193823,Playchoice,,,,4,128,64,0,0,0,0,4,1,,0,,
351DD533,Dendy,,,,176,256,256,0,0,32,1,h,1,,0,,
3532A114,Dendy,,,,176,256,256,0,0,32,1,h,1,,0,,
353E6277,NesNtsc,,,,303,128,0,8,8,0,0,h,1,,0,,
35476E87,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
356A16E9,Dendy,,,,176,256,256,0,0,32,1,h,1,,0,,
356D5AB2,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
3571D77F,NesNtsc,,,,228,256,128,0,0,0,0,h,1,,0,,
358E29DD,NesPal,NES-SLROM,NES-SLROM-06,MMC1B3,1,128,128,0,0,0,0,h,1,,0,,
35B01FE1,Dendy,,,,268,256,256,0,0,0,0,h,1,,0,,
35B6FEBF,NesNtsc,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
35C41CD4,NesNtsc,NES-SJROM,NES-SJROM-02,MMC1B2,1,128,32,0,8,0,0,h,1,,0,,
35C596B6,Dendy,,,,4,128,128,0,0,0,0,h,1,,0,,
35C6F574,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
35D8C961,Famicom,NAMCOT-163,LROG044-01,163,19,128,128,0,0,0,0,h,1,,5,,
35DA0A07,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
35EFF4ED,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
35EFFD0E,Famicom,HVC-UNROM,HVC-UNROM-03,,2,128,0,8,0,0,0,v,1,,2,,
36024195,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
360AA8B4,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
362000F0,Famicom,,,,90,256,512,0,0,0,0,h,1,,0,,
36584C96,Famicom,,,,4,256,128,0,0,0,0,h,1,,0,,
3674FFDB,Famicom,,,,1,256,,8,0,0,0,,,,,,
367566CE,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
36893B11,VT03,,,,256,32,0,0,0,0,0,h,1,,0,,
368C19A8,Dendy,,,,34,128,0,8,0,0,0,v,38,,2,,
368C3A96,NesNtsc,,,,4,512,0,8,0,0,0,h,1,,0,,
3690FEDC,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
3691C120,Famicom,JALECO-JF-40,JF-40,SS88006,18,256,128,0,0,8,1,h,1,,0,,
369DA42D,Famicom,NAMCOT-163,60-16,163,19,128,128,0,0,8,1,h,1,,5,,
36B35988,NesNtsc,AVE-MB-91,MB-91«J»,,79,32,32,0,0,0,0,v,1,,0,,
36C360FA,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
36C3B13A,NesPal,NES-UNEPROM,NES-UNEPROM-01,,2,128,0,8,0,0,0,v,1,,2,,
36CA3102,NesNtsc,,,,4,256,256,0,0,0,0,4,1,,0,,
36D22AD5,NesNtsc,,,,25,256,256,0,0,8,1,h,1,,3,,
36DE88E7,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
36ECDE11,Famicom,,,,197,128,512,0,0,0,0,h,1,,0,,
36F3E5FA,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
3704C1B9,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
37088EFF,NesNtsc,NES-TKROM,NES-TKROM-10,MMC3C,4,512,256,0,0,8,1,h,1,,0,,
370CEB65,Famicom,BANDAI-74*161/161/32,BA 迷路,,70,128,128,0,0,0,0,v,14,,0,,
37138039,NesNtsc,NES-ANROM,NES-ANROM-01,,7,128,0,8,0,0,0,h,1,,1,,
3719A26D,Famicom,NAMCOT-3407,027-00,109,206,32,32,0,0,0,0,h,1,,0,,
37290B20,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
37313A4B,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
37397194,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
37420AB7,NesNtsc,,,,295,1024,0,8,0,0,0,h,1,,0,,
3747CD0B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
376138D8,Famicom,,,,33,128,256,,0,0,0,,,,,,
376605B6,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
376C9FCC,NesNtsc,,,,2,128,0,8,0,0,0,h,1,,2,,
377ECFD6,Dendy,,,,249,256,256,0,0,8,1,h,1,,0,,
377FDB36,Dendy,,,,176,1024,0,8,0,32,1,h,1,,0,,
37876AC7,NesNtsc,,,,215,1024,1024,0,0,0,0,h,1,,0,,
37A5EB52,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
37B37276,Dendy,,,,241,1024,0,8,0,8,1,h,1,,0,,
37B62D04,Famicom,HVC-TKSROM,HVC-TKSROM-01,MMC3B,118,256,128,0,0,8,1,h,1,,0,,
37B6D70D,Dendy,,,,4,128,128,0,0,0,0,h,1,,0,,
37BA3261,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
37C474D5,NesNtsc,NES-UNROM,NES-UN-ROM-04,,2,128,0,8,0,0,0,v,1,,2,,
37CB1801,Famicom,HVC-UNROM,HVC-UNROM-03,,2,128,0,8,0,0,0,h,1,,2,,
37D0FB06,VT02,,,,270,65536,0,8,8,0,0,h,42,,2,,
37E24797,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3C,4,128,128,0,0,0,0,h,3,,0,,
37F59450,Famicom,HVC-UNROM,HVC-UNROM-01,,2,128,0,8,0,0,0,v,1,,2,,
37FD1FD5,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
3824F7A5,NesPal,NES-SEROM,NES-SEROM-04,MMC1B2,1,32,32,0,0,0,0,h,1,,5,,
38336451,NesNtsc,,,,3,32,32,0,0,0,0,h,1,,2,,
3836EEAC,Famicom,HVC-SNROM,HVC-SNROM-05,MMC1A,1,128,0,8,0,8,1,h,1,,0,,
383CABBF,NesNtsc,NES-TQROM,NES-TQROM-01,MMC3B,119,128,64,8,0,0,0,h,1,,0,,
38431BF6,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
38645C11,Famicom,,,,3,32,32,,0,0,0,v,,,,,
3868A96B,NesNtsc,,,,304,40,8,0,0,0,0,v,1,,0,,
3869DB94,Dendy,,,,162,2048,0,8,0,8,1,h,1,,0,,
3869E598,NesNtsc,NES-UNROM,NES-UNROM-08,,2,128,0,8,0,0,0,v,1,,2,,
386FEA13,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
3877CE9E,Famicom,,,,2,128,,8,0,0,0,v,,,,,
387A616E,Playchoice,,,,4,256,128,,8,0,0,,,,,,
387D3408,NesNtsc,,,,2,512,0,8,0,0,0,v,1,,1,,
38810A91,Famicom,HVC-NROM-256,3I,,0,32,8,0,0,0,0,v,32,,0,,
38946C43,NesNtsc,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,v,1,,2,,
38971147,Famicom,,,,4,256,128,,0,0,0,,,,,,
389F40BD,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
38B590E4,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
38B9DC71,NesNtsc,,,,3,32,24,0,0,0,0,h,1,,2,,
38BFC03C,Famicom,HVC-UNROM,HVC-UNROM-10,,2,128,0,8,0,0,0,h,1,,2,,
38C1D042,VsSystem,,,,99,64,16,0,0,2,1,4,4,,0,5,2
38D314DB,Famicom,,,,4,128,256,,8,0,0,,,,,,
38DC5970,Dendy,,,,241,1024,0,8,0,8,1,h,1,,0,,
38DE7053,NesPal,NES-UNROM,NES-UN-ROM-04,,2,128,0,8,0,0,0,v,1,,2,,
38EF66B5,NesNtsc,,,,87,32,16,0,0,0,0,v,1,,0,,
38EFFD3E,Dendy,,,,176,256,256,0,0,32,1,h,1,,0,,
38F43951,NesNtsc,,,,74,512,256,2,0,8,1,h,1,,0,,
38FBCC85,NesNtsc,CAMERICA-BF9093,BIC-48,BF9093,71,256,0,8,0,0,0,v,1,,0,,
3901D467,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
390373DA,NesNtsc,,,,83,128,256,0,0,0,0,h,1,,0,,
3907578B,NesNtsc,BMC-FK23C,,,176,512,512,0,0,0,0,h,1,,0,,
391AA1B8,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,256,0,8,0,8,1,h,1,,0,,
39307391,NesNtsc,BMC-FK23C,,,176,1024,1024,0,0,0,0,h,1,,1,,
39328BAA,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
393C3B5C,NesNtsc,,,,265,512,0,8,0,0,0,h,1,,0,,
394AC7B2,NesNtsc,,,,23,256,128,0,8,0,0,h,1,,2,,
394DF2DF,Famicom,,,,4,128,128,,0,0,0,,,,,,
395BE496,NesNtsc,,,,3,32,16,0,0,0,0,v,1,,2,,
395D1793,NesNtsc,,,,90,512,256,0,0,0,0,h,1,,0,,
3963F12A,NesPal,,,,198,640,0,8,4,8,1,h,1,,0,,
396F0D59,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
398B8182,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B3,1,128,128,0,0,0,0,h,1,,0,,
399B9390,NesNtsc,,,,45,1024,1024,0,8,0,0,h,1,,0,,
39AB0FC7,NesNtsc,,,,64,128,256,0,0,0,0,h,1,,0,,
39B68AA3,Famicom,KONAMI-VRC-2,351179,VRC2,23,128,256,0,0,0,0,h,1,,3,,
39B7D24A,NesNtsc,,,,11,64,64,0,0,0,0,v,1,,0,,
39BB6616,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
39C26720,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
39D43261,NesPal,NES-TKROM,NES-TKROM-10,MMC3B,4,128,256,0,0,8,1,h,1,,0,,
39D74458,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
39F2CE4B,Famicom,HVC-ETROM,HVC-ETROM-01,MMC5,5,256,128,0,8,8,1,h,1,,0,,
39F6AE18,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
39F96B9A,NesNtsc,,,,228,512,512,0,0,0,0,h,1,,0,,
39F97047,NesNtsc,,,,395,2048,2048,0,0,0,0,h,1,,0,,
3A024B2A,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
3A0965B1,NesNtsc,NES-UOROM,NES-UOROM-02,,2,256,0,8,0,0,0,h,1,,2,,
3A1694F9,Famicom,,,,4,128,128,,0,0,0,,3,,,,
3A1CFE21,Dendy,,,,176,512,256,8,0,32,1,h,1,,0,,
